col1_1,ra_1,dec_1,col1_2,ra_2,dec_2,Separation
30625,223.210424,30.427096,435769,223.21461226384693,30.424411769926536,16.19915673504791
30661,155.091275,22.245039,120735,155.09015440924958,22.244530872396425,4.157896053316579
30668,222.955045,6.925436,365123,222.9545419500704,6.9272781881723775,6.871226274809945
30671,139.414028,15.392542,100074,139.4138162177289,15.391361895530865,4.311499487583968
30679,207.253915,0.688521,188474,207.25484275453542,0.6894974578489386,4.848752241546142
30705,220.091849,14.113618,291846,220.093175920621,14.115480352962523,8.149345627268184
30749,175.720287,8.326551,426975,175.7174598527929,8.329152894304984,13.753198991734335
30754,129.819698,9.340422,442688,129.8234246001339,9.341146409234161,13.492304948447593
30808,26.640567,-8.796072,259679,26.639705491104806,-8.799215600323915,11.724652810453783
30839,196.302498,8.572786,337381,196.30270814023504,8.574723436660205,7.014771844323291
30981,226.238019,26.016251,193873,226.23358864546606,26.015263817670295,14.767202357382699
31118,143.551258,10.561805,340010,143.54834089706117,10.558540087663193,15.643784315408931
31174,195.173677,-3.49637,342255,195.1745720484349,-3.492812191588305,13.205738205326515
31273,190.758869,24.638516,22632,190.75543918639926,24.639270232481977,11.546926463172534
31356,141.085388,15.456241,3367,141.08627971289593,15.45930404595015,11.452819926090344
31371,246.224862,11.954691,135763,246.2272818030517,11.955607093825686,9.138201856232556
31372,247.550715,24.56324,349662,247.55027688483847,24.56336676475608,1.50532154786588
31375,220.064786,23.834358,399646,220.06529188798967,23.836411984620707,7.579673258831098
31386,241.413321,22.965068,302120,241.4105104478495,22.965898516900026,9.784058939305554
31430,166.435357,19.963906,42759,166.43518469542295,19.962862815789887,3.800449960337732
31489,164.248707,5.592016,316850,164.2462477651207,5.590775400353676,9.878382877558169
31509,135.883458,22.771742,74977,135.88284595068785,22.775976337538435,15.378400721550717
31527,180.632047,20.548223,448877,180.63078772088346,20.547982818040115,4.332145198264777
31584,26.483469,-8.340763,210245,26.486027033630975,-8.340649571729742,9.120663663289204
31657,206.269628,17.633856,381476,206.2684072131338,17.633606845018882,4.283298457766527
31664,196.688985,2.510256,342610,196.68820722099503,2.512202907378604,7.54646832534835
31860,165.739763,7.603865,74180,165.74162766474532,7.602752244105902,7.766602035567572
31903,160.22887,5.991889,206145,160.2246166161018,5.993670076320079,16.52329892479471
31938,142.28662,14.528736,430910,142.2842218552308,14.526660711587123,11.209843958007099
31988,182.660922,22.854068,405759,182.66489974891647,22.851579551116764,15.949420486757962
32164,230.225195,1.926945,190381,230.22183710831462,1.9282506760151115,12.96373404997661
32221,27.219131,-8.145869,72084,27.21933217952821,-8.144777146178209,3.995522393251699
32297,177.888225,5.448321,341200,177.88842020052914,5.449406509862395,3.969955125885531
32375,126.154913,27.433398,427326,126.15672214979166,27.43314475115302,5.851999977202147
32444,194.459575,25.354919,120086,194.46287625212676,25.35747891696605,14.15160487196453
32499,177.78563,2.578795,398436,177.78806977854765,2.5756716335338923,14.262499325927537
32509,157.861242,24.34149,388130,157.86207508091496,24.340800190815994,3.6923394715527293
32768,121.337466,30.763181,163512,121.33901919050913,30.76199246230483,6.433740399346663
32809,137.957217,17.144783,305383,137.95508518213325,17.14564819740246,7.96753023333914
32811,154.995463,29.400112,454621,154.99503080158345,29.404410684721977,15.534516972206525
32872,159.161153,3.21025,294651,159.16271160324052,3.2124433624283086,9.681563644483353
32880,228.09191,3.396825,144853,228.0943486278182,3.3955997590529723,9.811073868203804
33018,225.949381,7.63861,204276,225.95213311585863,7.637880170661119,10.165126871157456
33085,174.161778,19.249306,30373,174.161337429591,19.246516980383383,10.151514233895035
33298,210.192234,27.086639,209224,210.19391457760176,27.08392413447061,11.15960150607945
33424,217.476927,18.835206,247961,217.47707411062285,18.83761453148297,8.685188918649258
33432,130.297418,7.540196,6282,130.29978724703489,7.539601662919754,8.72204960274463
33462,174.455035,4.936472,164662,174.4527471301715,4.936366867776048,8.214504791983885
33522,227.342354,7.61454,272307,227.34147006908503,7.612264778812617,8.77710008429936
33566,178.644004,18.997169,433794,178.6415386159871,19.00114739489207,16.599689926056172
33635,140.140896,6.297208,360439,140.13876008613641,6.293501207316462,15.378189270496243
33646,149.218213,15.386965,287273,149.21676679196483,15.391468628157437,16.972345681716604
33686,233.667043,1.602465,285575,233.6677649260173,1.5987979248389268,13.454665049653766
33711,192.599215,13.020502,145362,192.60219537281057,13.020742239857123,10.489196403369508
33806,244.523933,21.563433,14478,244.52520658685097,21.562569823998828,5.276184324658415
33809,221.384368,-2.744206,117797,221.38321348057588,-2.743478206737957,4.909143019027251
34150,247.134674,21.67448,404230,247.13515983446345,21.673347644940176,4.388557874831388
34204,235.293059,21.185633,442516,235.29699512425384,21.18347058615983,15.335264040121917
34223,191.785096,7.273111,167294,191.78558391406466,7.274828093916663,6.422399282089007
34284,236.283103,2.370641,430399,236.28463470666168,2.3693689275527388,7.164164301824232
34291,156.210567,3.562483,283832,156.20685689171177,3.560947163730888,14.431722927489188
34409,152.659512,16.685003,327074,152.66021213622085,16.6848909887004,2.447814967373752
34466,159.029749,19.180025,65281,159.03058540899647,19.17751359559394,9.477803334175436
34527,193.993168,-1.347612,290798,193.9953128886449,-1.3457897695426377,10.130357789024528
34539,129.508653,25.945911,151396,129.5076513907158,25.941236402738994,17.138068511080665
34635,160.628855,-0.301623,55089,160.6261261858038,-0.3039160306566167,12.831466913110969
34746,201.641536,11.66326,49126,201.64437740588556,11.663218824261387,10.018955484505453
34900,169.744951,22.886593,304274,169.7417892289779,22.886997803148883,10.587075202630773
34947,231.986044,23.12738,272152,231.98665121223164,23.125577219285308,6.794228722015488
35010,132.529547,29.547768,366904,132.53200262078857,29.54914350139286,9.146781781744924
35174,161.551217,30.256962,296412,161.54801022349983,30.25478467788653,12.683766052780609
35193,232.006261,20.732594,124228,232.0057104090702,20.729106081544376,12.692611929088008
35294,137.460819,20.98866,318479,137.46029633745124,20.986767383905402,7.036252868343107
35313,228.512512,8.033697,353040,228.5137687814185,8.033162023490615,4.876440589112253
35447,227.286513,9.039151,252171,227.28447435799916,9.040985856460813,9.806385006217326
35492,198.671551,6.621887,312048,198.6738990028866,6.618563241531125,14.617601089030288
35552,149.751827,13.044943,112208,149.75502194873917,13.047692811276594,14.951487925275556
35723,195.797424,-0.64561,190528,195.7984384522428,-0.6482755589210936,10.26737830407483
35769,201.778142,11.774972,434170,201.77870576693596,11.774246831126948,3.2806806806571465
35909,155.766822,8.886712,222975,155.76451476849775,8.884257035585383,12.060356883903257
35910,125.790282,17.053631,168068,125.78947671671352,17.05216477333878,5.961814763648785
36004,230.59881,27.680504,352072,230.59461447474072,27.67737676705886,17.482751194002358
36094,139.090341,17.727241,133079,139.09315473243825,17.72828141190056,10.349920827262693
36110,175.041117,12.168902,266970,175.04189789169538,12.169741034783302,4.083539114800854
36118,190.267802,14.549259,265427,190.26935917519737,14.552326895039911,12.30532452402316
36188,199.818521,-0.917705,414690,199.82012791708826,-0.9200789996891384,10.31975836258404
36237,42.225151,-9.077198,386076,42.22616189372315,-9.07747133731745,3.7259279729676424
36275,208.64563,19.358283,64214,208.64597081481878,19.35600287090452,8.289684872912735
36317,155.883729,0.17372,139290,155.8806528638362,0.17373765888454099,11.074221752990466
36331,221.246347,5.019093,369109,221.2457327169675,5.015827570725443,11.960176164603343
36639,170.065181,2.525545,248248,170.06533134768114,2.530144544353559,16.567186198615936
36676,219.010365,24.720488,277040,219.00826297951255,24.72313074388343,11.737205058508986
36761,217.525199,30.701659,226209,217.52712048017548,30.701511746189,5.9713602605177165
36819,129.747018,26.13699,68635,129.74415837127313,26.138168252370562,10.168832814983748
36859,129.953617,26.567437,172011,129.95277871220713,26.566010447747868,5.801716994324528
37041,216.504542,5.035394,72716,216.5055402147035,5.037289210018961,7.7048195802215025
37116,174.992235,11.8262,222214,174.99298113852944,11.824958287769928,5.1859883410851895
37231,211.25022,0.846881,239535,211.25077523759325,0.8484123877355554,5.864100226117326
37265,119.779198,13.172881,147322,119.77584422445001,13.173631031507753,12.061978618287418
37291,213.801293,4.824283,38798,213.80247417460714,4.827170416658411,11.225117900733602
37368,194.258226,3.100095,212353,194.26018104487275,3.0988502321074156,8.334970517388058
37390,204.487923,-1.718989,263128,204.48735533791807,-1.7149495240743622,14.68487468463532
37436,184.780484,27.770844,255341,184.77996689571856,27.769984069591498,3.506680540944041
37468,248.16552,12.853757,425862,248.16367887831046,12.858266580704418,17.4732562847186
37487,215.292358,6.034985,254638,215.29227425865554,6.030645962564341,15.623411472824221
37507,191.109775,27.192773,434481,191.11016744497118,27.19315891570638,1.8733152732580995
37559,225.082198,-1.957666,65688,225.08317161310708,-1.9581514948067285,3.914776479246971
37599,172.825367,21.028971,122323,172.82814403131388,21.025911715072834,14.435162060743346
37654,240.913152,13.057505,53756,240.91544550204506,13.053721935938325,15.8167889081237
37741,248.683729,17.113608,403162,248.68556322645873,17.11435078659459,6.853981334678808
37783,334.167783,-0.966645,396009,334.1681302280024,-0.9676212156843147,3.730006539519164
37811,132.515181,6.625464,36661,132.51615621660497,6.625888747186753,3.807833920613358
37860,193.019528,5.670139,344840,193.015362469928,5.670981667348316,15.22775448254061
38268,196.773547,-1.176867,143656,196.77424944806083,-1.1776879668925397,3.889352467044803
38286,164.471312,6.379255,435552,164.47430628149277,6.380514835453305,11.633182241685201
38298,142.089359,14.794858,220743,142.08737657280665,14.799216895309794,17.142065474542065
38309,197.288708,-0.613417,143430,197.29108630693258,-0.6140441406217841,8.854097537916847
38365,144.079734,9.326803,431340,144.0799624837295,9.328964095405262,7.82216850821831
38519,205.258589,17.925925,294914,205.25523523287927,17.928506953741977,14.776918133281889
38548,223.360238,16.86206,253342,223.36010693815854,16.86405889104131,7.21016026518179
38703,210.37932,14.364391,288991,210.37864390541606,14.36387921644072,2.992320424523919
38740,144.55991,8.378345,218625,144.56391176892163,8.381218053817614,17.61002771025596
38873,235.597079,6.243411,259465,235.5962460497314,6.242421205748098,4.645666276328407
38913,195.245495,8.244662,215585,195.24587109377518,8.245807681548401,4.336653414080147
38946,199.945086,15.048204,175187,199.94605991551907,15.04778167100704,3.711558394937097
38976,212.333119,26.37224,97029,212.333820880977,26.37173520138458,2.902983816837642
39003,203.226047,9.520503,32822,203.2274774822444,9.523745301074673,12.729345505364739
39010,180.159803,10.707498,123825,180.15589290507717,10.709617247926651,15.795831127701721
39033,227.955578,6.361982,321095,227.95566074378468,6.365896707300175,14.096055326717154
39158,157.511487,21.049436,441632,157.51380160035382,21.053575472325843,16.809087939185545
39203,129.921653,5.64575,286639,129.92018467436196,5.643542674688691,9.529742948345707
39302,237.863004,23.294901,349794,237.86196969646772,23.29579644332779,4.699746281475417
39411,325.226394,-8.052931,334836,325.2280066659291,-8.049028144136225,15.18071906835341
39461,153.201034,16.158716,437195,153.20021129104992,16.1615516146154,10.597172829775493
39507,140.454724,31.016031,430234,140.4529517763966,31.015495187673338,5.798093294015788
39684,231.098176,30.145427,427127,231.10066634776445,30.144131456847994,9.047548911703071
39742,177.068872,4.913519,441818,177.06581205770797,4.912508855116801,11.562089419332784
39924,139.887862,19.611662,41071,139.88828660132225,19.61274290713009,4.14912302623809
40242,118.196516,15.080301,244014,118.19447705674636,15.084420276617287,16.435980641323127
40296,121.603963,17.417686,162821,121.6067719397335,17.415994981596963,11.408525791877425
40374,326.376669,11.734354,344109,326.3755507434364,11.73438584334623,3.943256653796285
40715,241.121878,24.96346,64782,241.12594644471992,24.962095763000807,14.15733350479157
40781,241.784321,14.266033,246687,241.78400632758562,14.267899699941378,6.809211064706343
40983,143.478232,11.481265,47692,143.48210136087192,11.4825263373951,14.38634676903992
41210,327.887661,10.978187,189861,327.8853241931317,10.977403938988411,8.726440504969599
41230,233.243414,13.428965,331917,233.2432540410065,13.426999950686923,7.09631671797626
41244,206.313852,23.316512,39698,206.31190383259383,23.31661760188524,6.451842166899627
41368,118.893551,21.112959,261476,118.89851732424579,21.11335961779445,16.74082005378323
41421,132.730161,13.213997,392148,132.73109698419574,13.216738950836922,10.401803990944941
41559,150.035434,11.366398,292161,150.0369451145655,11.365316758207804,6.602704373182942
41567,161.645872,12.264614,414645,161.64600939103497,12.263741158803073,3.1791818189229653
41631,233.707367,7.095876,12369,233.7041274966482,7.092136954127102,17.75161025770005
41671,147.367481,27.211478,359875,147.37063130902334,27.215242826353247,16.89427613860531
41679,220.62647,22.352965,320629,220.62377608479886,22.349521587213356,15.300961359274408
41691,209.320725,7.933486,311975,209.3237589487248,7.9319210838328935,12.196768802184346
41721,216.491278,3.01998,237894,216.4934544057577,3.0237812043330305,15.763204386471395
41748,228.09653,15.849218,30051,228.09734337149294,15.849708035694036,3.3236438066045944
41857,179.255448,3.063935,125206,179.25528655990144,3.0607214712510906,11.583251350309006
42073,230.775393,4.222726,320001,230.7709908408646,4.222091773236747,15.968827695327082
42301,154.804657,2.738873,3457,154.8036404893306,2.7375586775991403,5.979012722328026
42369,238.175068,17.738316,191476,238.1755634077054,17.739179094042367,3.5411584423475646
42506,210.602008,26.550709,413828,210.60720052508213,26.55204896101238,17.40349436654717
42615,177.695103,-3.192726,421474,177.69217951608726,-3.1960066933494264,15.808537721469701
42671,221.774026,24.119518,292476,221.77760163902292,24.116756991564177,15.389155936890656
42742,114.429473,27.252794,107390,114.42731082237927,27.25724823906083,17.464569821353273
42761,179.040944,3.296688,344714,179.04385894174578,3.299255135067338,13.970109260896026
43102,211.398701,14.442528,363862,211.40140864483095,14.43875338428291,16.545569043159546
43222,215.357676,18.498453,207977,215.36245284986506,18.497430744150112,16.718268907635377
43260,142.010341,26.515671,456600,142.00826851431867,26.512191855630615,14.193164601228714
43265,26.687058,-0.678104,173297,26.688165995435497,-0.67527287544254,10.944680255387876
43274,189.959324,10.618662,167979,189.96361972244554,10.620930651926077,17.25496295462639
43313,141.248862,2.241784,327527,141.25028925953637,2.237760851452428,15.366427286388813
43322,340.31016,-0.617891,186095,340.3085113345209,-0.6217436335114578,15.085917912980957
43427,185.445752,7.806528,117319,185.44187646045634,7.808975282134794,16.391588814656394
43497,145.796784,4.794603,132204,145.79688249577606,4.790009381192946,16.540802222280448
43554,315.295339,-0.633286,4290,315.2939226753604,-0.6342789904955802,6.2268139369610385
43563,230.33387,2.526261,307587,230.33380881374478,2.5216941594696625,16.442098567250127
43631,170.858729,19.583315,430940,170.85460360321528,19.585389094074763,15.859870615868882
43667,218.725633,13.59264,436501,218.72236970615748,13.59381597487485,12.178311809401274
43685,151.68555,11.473673,259059,151.69007544247697,11.473444646163676,15.987181432104485
43692,166.300017,30.075876,106076,166.29919012534978,30.077484907901297,6.3390498962234165
43828,236.57849,27.962951,329415,236.57699230156373,27.964477176281303,7.270845521336799
43865,219.728503,5.35467,108040,219.73135248780204,5.3539572425915525,10.530785763438578
43966,145.911739,8.886625,43056,145.91330877133038,8.881973185296255,17.652774408642983
43968,197.061581,10.197352,129250,197.0644661976367,10.1979867148445,10.474888107815953
44026,191.289364,2.914792,161591,191.28807224188915,2.914448324114567,4.806287007381958
44043,181.577497,22.266155,87673,181.5803223105255,22.266605703336957,9.551500286008299
44111,226.295886,15.160296,246702,226.29605585752614,15.15897014901921,4.809415856669641
44114,144.346957,4.423026,33360,144.3441588912179,4.423385257495734,10.126122263058717
44133,171.098283,2.554197,35301,171.09697569856533,2.554261277952724,4.707300435912246
44214,124.710515,22.958044,337121,124.70674026703192,22.954543372360018,17.759157561386964
44259,208.021095,2.725743,432536,208.01717317192734,2.7255469117423536,14.120265172344416
44369,121.853424,6.863178,87288,121.85419278038302,6.860851797264478,8.813609888871401
44395,150.590624,17.861233,59494,150.58591682462338,17.859191848270925,17.724147878285095
44561,229.630194,28.522897,420290,229.62581396351197,28.524667949381087,15.25071275713617
44749,157.012052,10.775154,66641,157.01315414245943,10.777228714306474,8.424840105339598
44780,247.365088,13.502463,180261,247.366036180318,13.501325161771849,5.2721421532158015
44799,149.439583,16.539772,179907,149.43539493789348,16.53878238020581,14.88581838946078
44955,213.34985,28.277143,10158,213.35273903017605,28.275645272257915,10.628599052246466
44967,186.610684,23.588004,155593,186.61191092141908,23.592359349123143,16.193325462529813
45099,340.625368,1.104618,337949,340.62501126059254,1.1088225755839627,15.190836084597167
45195,213.588109,2.955883,150165,213.59073176522992,2.9579137599237275,11.931476853205833
45226,146.733249,2.007491,315635,146.73347552734333,2.007845932728705,1.5155482618971907
45314,206.955714,24.606251,450431,206.9556855252346,24.607605859399563,4.878384195473699
45329,190.095844,8.176193,111879,190.0978131537663,8.17884632975645,11.852298399075032
45331,209.153865,10.966889,73920,209.15657236025265,10.96357979990036,15.28004066574756
45632,151.268284,14.074107,35772,151.26984030954077,14.071647341914415,10.38948474265933
45918,126.669482,28.989699,81364,126.66675053780018,28.993481284262113,16.105274767958555
46130,178.154966,-2.469425,414614,178.15699044654716,-2.468426371176854,8.120404762750887
46280,217.672222,14.923314,239972,217.67413864026835,14.921124621385234,10.323465425218236
46293,230.59284,8.640461,129774,230.5930708203066,8.637097860421576,12.135142281590083
46629,201.492634,10.442122,373966,201.49236581526665,10.445700887773581,12.918933619117988
46769,228.562094,12.087659,306493,228.55736620718903,12.087293038084754,16.694767849557234
46986,206.279258,29.599616,78395,206.27979067427538,29.59486655409825,17.179116658645885
46987,175.602046,19.199698,248298,175.59890813002988,19.203195464014097,16.5025453964501
47186,229.077663,24.869458,444366,229.078604935811,24.867451816724756,7.850232945916852
47213,138.663989,26.699564,305022,138.66457904797446,26.69733187709323,8.256683281067119
47319,163.635692,12.48538,59621,163.6333351414509,12.483073152319234,11.730010113122805
47371,145.48728,-0.806915,357104,145.48570805573706,-0.8098812856963987,12.085156422066593
47429,148.400415,6.725413,351859,148.4039569712698,6.725486911051006,12.666147907370734
47452,231.366913,33.097905,392082,231.3629203430448,33.10058167761335,15.422112050569236
47484,322.983975,10.750729,234938,322.9848312332242,10.752105302611996,5.806869073577081
47570,242.346,13.905979,157221,242.34382046803884,13.905267752476618,8.035240475951102
47606,215.419036,17.743801,82043,215.41628951788803,17.747488760749313,16.276617892770677
47676,222.611104,16.745218,212187,222.61220556085436,16.749529894711582,15.980561194344405
47735,62.846006,-5.912555,155611,62.845097424664395,-5.912003185774275,3.8120061259172893
47755,247.145233,8.94412,415249,247.14637341188683,8.939263880188303,17.946287110510433
47901,178.499702,19.957572,130108,178.50024764473608,19.958933072836665,5.236186306793712
47967,228.743065,4.303317,10034,228.7430045546044,4.302127795065253,4.286633326705127
47995,226.306655,13.127441,45827,226.30654078760247,13.126309711049531,4.092277498219668
48005,231.182033,29.815276,132881,231.1843250969793,29.819791696420815,17.76309402618533
48028,160.937565,23.654398,203,160.93402208694835,23.655271186391904,12.098357732748704
48059,191.863564,3.591595,262403,191.86417086244748,3.5923467569136034,3.4753985732008634
48066,121.028808,28.852597,141807,121.03101527408433,28.851995210263997,7.289189595131892
48177,219.865937,0.548918,308800,219.86510982493525,0.5482260302943701,3.8822923799473417
48222,217.350904,10.615938,359867,217.35029144478352,10.616218100185874,2.390532935436394
48262,251.860111,21.125725,355450,251.85598231727056,21.126869864469644,14.463916797751914
48324,169.835883,7.411105,371115,169.83411312104954,7.41107195132136,6.319457624349796
48342,177.956768,-0.561844,22262,177.95622831396128,-0.5586807626253019,11.552188451925314
48572,194.006265,-1.771749,389261,194.0050097338422,-1.768365067839059,12.992552436618672
48581,155.277106,16.665876,440666,155.27874405449774,16.663662049566188,9.769299302371968
48608,41.124366,-8.799584,341085,41.121482166988635,-8.798991238337283,10.479182456357124
48657,215.984556,6.716128,437147,215.98179464882176,6.716318420920876,9.89641684566874
48720,25.085784,-0.113539,337811,25.08545289680069,-0.11428916977897628,2.9519639833914244
48729,240.761358,25.307244,202415,240.76431059485054,25.303714575279965,15.930492102892202
48809,144.214601,29.121893,71555,144.21545787916466,29.123635222761035,6.826410351659525
48828,175.139851,0.291045,409261,175.14298268088032,0.2930672568848358,13.420176755088995
48886,205.339723,19.647695,282126,205.33796236444346,19.65054975432965,11.884886601281366
48965,143.375841,27.328228,55959,143.37065567904088,27.328734180383854,16.68351383625463
48996,220.024012,31.501795,207690,220.02330275685335,31.50064176421432,4.687803615652533
49013,219.474048,30.25465,438315,219.473651691254,30.255991435132565,4.983934453929726
49040,146.212703,4.5818,397785,146.21391902452413,4.585284691250043,13.282168476874492
49088,144.639742,20.656201,94668,144.6391695913649,20.652015466662224,15.19079544604274
49113,251.480214,24.31725,139786,251.4786148912087,24.3204526304916,12.666845277826397
49133,213.595842,2.975445,264433,213.5947449921802,2.9761271410950108,4.645952144103466
49155,226.564872,10.340404,62548,226.5633653609711,10.340927772614306,5.6591722930859065
49263,157.997172,11.319365,198616,157.99400176037219,11.320421189813244,11.819151080843712
49304,166.112723,25.927832,174849,166.11295094054395,25.92690054237972,3.4334970960039692
49377,158.55354,5.679187,395989,158.55445229707652,5.681021659604406,7.369111919633634
49447,227.774219,2.853256,194543,227.7733201448891,2.850051549215438,11.980184274547913
49563,166.946643,24.698289,306141,166.94626990522107,24.697749377989226,2.2941046756351398
49588,129.078844,22.931565,232642,129.07457140829877,22.930795326912396,14.434239912522798
49672,146.985861,7.506451,112126,146.98880231360477,7.506316426947904,10.509159475033494
49866,147.380945,8.022091,250383,147.38252062805037,8.022882120740357,6.297552469880317
50006,162.001668,4.928988,402507,161.99962848658132,4.924727020740081,16.99447012775221
50028,14.074274,-1.261156,183383,14.074587478279383,-1.262143087112465,3.7283244204836357
50063,154.27485,29.612474,448136,154.27875136747588,29.615663840055554,16.761864497167295
50107,169.410741,13.375977,453756,169.41205799091642,13.37569142593011,4.725737584600913
50122,146.569543,4.702917,45831,146.57321185220366,4.702841316647637,13.166220011350525
50188,130.395386,1.031608,128344,130.39619170435896,1.0322826913974443,3.7828402541855404
50242,232.354965,5.324983,135776,232.358127224951,5.322570733283736,14.279168402235564
50274,166.606818,21.859985,20388,166.60538409406837,21.85840989376017,7.42335023390224
50428,167.673359,7.591586,208250,167.67063312467587,7.59275701885016,10.60135933061618
50460,355.287466,0.076169,211966,355.2891768842592,0.08079093160948263,17.742329370729482
50484,177.730994,21.145415,311153,177.73398436191297,21.145700973884438,10.09308533891284
50506,154.169503,8.869865,58263,154.17274679993676,8.86621070115803,17.498398478201057
50639,328.368265,-8.070484,68510,328.3688592208851,-8.06991723672782,2.9409159773657487
50648,196.513579,6.611631,396743,196.5152548173653,6.613832285213259,9.935463747744933
50842,233.060403,4.646697,253002,233.05692215966994,4.647585009457496,12.892463108723511
50937,225.624158,0.128242,419688,225.6247828334581,0.12735877576034205,3.8948272814551577
51012,232.133079,12.013083,334639,232.133640433438,12.017978613526466,17.734733814687946
51083,192.301787,28.100604,353304,192.30017218526896,28.10096178289416,5.287342348067767
51084,227.038687,1.609786,164694,227.0385573370017,1.6082115488988193,5.687197357556812
51119,169.038048,3.377133,372197,169.03976957015252,3.3753239933777746,8.982724596390526
51195,217.29429,20.814375,405683,217.29345235972914,20.816335443406622,7.599647804129256
51206,218.70117,3.630123,283394,218.6986670888571,3.630925777778741,9.44538560272238
51236,21.850131,-1.249655,298641,21.85227432694929,-1.2487769214108484,8.33669295390793
51238,251.235032,21.775256,189300,251.23509141539995,21.77594043542696,2.4719609567767136
51284,189.759443,16.306863,455868,189.76061307519126,16.30813120175554,6.09822126407864
51292,151.654781,-0.420722,55581,151.65233324538116,-0.4236132329818612,13.637494489536746
51398,197.589326,3.492267,264324,197.58824878239466,3.4936742626538915,6.375638179217864
51421,234.762829,10.861942,385005,234.76208143024024,10.86074954671073,5.041236639961569
51456,141.191499,2.897558,84351,141.19605493066018,2.897139386350331,16.449561466339294
51483,147.475636,0.616283,400098,147.47642576669557,0.6165905597097738,3.0509914249374237
51489,25.703269,-8.841197,270047,25.702340090869612,-8.839921804736814,5.656257391521692
51495,209.251067,25.440841,379067,209.25211339655482,25.443443556792012,9.967625202332233
51497,200.971791,10.56728,252238,200.97552892904588,10.5686778659418,14.153162127575731
51667,217.50509,24.642391,147023,217.5020109590223,24.64621031635254,17.045627926047917
51724,214.668657,-1.805277,378878,214.66812849816426,-1.8097810759689368,16.325806159823962
51802,175.283383,10.746088,415888,175.28076752874904,10.748162220681719,11.888294102933612
51856,208.582071,7.386766,33725,208.5797961848835,7.384342347403276,11.919951617501003
51896,169.874989,27.250871,356345,169.87610727555048,27.249897511249785,5.009099326248213
51960,233.949741,25.558022,173547,233.9474513079469,25.561837406970156,15.619219612610664
51984,218.416125,6.440087,456382,218.42019739817465,6.439917077159441,14.580960270379395
52138,126.060627,13.404741,204005,126.0579242732494,13.405116565579496,9.560817973909634
52367,159.183724,10.657806,236277,159.18433594700417,10.658907609287219,4.518268492666305
52484,229.203408,28.633785,201620,229.20473884321035,28.6329844896301,5.097836964957265
52595,126.867393,16.390353,450155,126.86773806990306,16.392101571084474,6.406676988739885
52598,198.665062,12.033917,438970,198.66799967688354,12.036592063795881,14.132327198821498
52660,206.651078,-1.718895,296543,206.65044189729846,-1.718002262615089,3.9456440314449868
52725,114.38452,28.021814,184329,114.38568288774296,28.017425624888048,16.224663854237466
52810,249.566876,14.272926,177994,249.56441895427844,14.274472561752987,10.221679697988609
52852,224.968684,19.698964,373118,224.9703636323413,19.701550566693193,10.913942538025601
52980,42.066413,-8.287906,219068,42.065528951728346,-8.291861521091416,14.583973473730632
52983,225.298202,2.119092,211233,225.29922450267458,2.121799976266301,10.419631346254745
53030,184.091618,12.24324,236072,184.0952359139901,12.245493522850811,15.093803762595888
53031,228.348694,2.940212,444741,228.34699470381776,2.9412464030610965,7.154855833630477
53209,36.872982,-0.871065,287867,36.87593945808567,-0.8687599858399113,13.497663405720083
53225,224.7385,9.042306,28395,224.73786780946676,9.042426287120929,2.2889371774356806
53242,146.194536,14.889391,103238,146.19420384722616,14.886551227945008,10.288285984043997
53319,165.62533,18.785148,229922,165.62819632050434,18.784070586173893,10.510956430744047
53373,221.597098,26.867309,383454,221.59501946367854,26.8656856288479,8.871884985783819
53489,124.836232,20.268706,447903,124.83280600728624,20.2696514740017,12.060099895094195
53490,227.753291,24.528241,184815,227.7551708584272,24.52653711981523,8.69090925698044
53569,189.116131,16.534484,6336,189.114787089356,16.53869896332212,15.86685229840569
53590,230.100579,31.099359,89228,230.09908047822736,31.098621254175605,5.328412288131942
53601,183.47805,-1.085077,58064,183.47565712900894,-1.088567312540794,15.233596100877882
53648,185.613187,28.804984,65020,185.6120289532309,28.808961030692362,14.775999353643547
53663,180.424611,20.404991,14143,180.4223232904019,20.40629586237103,9.035961959374276
53741,179.649323,16.177265,411289,179.65218406409485,16.17575085110658,11.294474521725974
53745,39.832588,-8.830878,385791,39.82922166700152,-8.831863581218053,12.48969794103865
53772,180.771888,1.00361,109896,180.7706234443379,1.006735213128719,12.136627844648824
53788,31.794702,-1.103604,135951,31.795093543523052,-1.1064331572604595,10.282005948949179
53805,29.297362,-0.473976,273726,29.301071993871233,-0.472663793650406,14.16635484285758
53830,154.889151,17.984323,71074,154.8882947956242,17.979574826989065,17.34302198580203
53851,242.447101,12.378385,309656,242.44603217643495,12.377804147926126,4.300876524647445
54022,215.16532,5.427381,393346,215.16479915840213,5.42867220106436,5.009110825488797
54036,247.424989,24.901286,26385,247.42510827795235,24.897785272296474,12.608636882848595
54056,163.014895,24.389801,317399,163.01319402596698,24.393381918815873,14.04593072425547
54156,39.138797,-9.519934,427506,39.14207226293485,-9.51738342999217,14.816698945566385
54356,185.251174,-1.370125,199478,185.25483249863208,-1.3690392550548944,13.734746864151877
54387,131.949463,14.12273,30218,131.9495830397408,14.123649651855938,3.3371653127641343
54512,162.874572,13.36486,384442,162.87441641886267,13.363630770021821,4.458652866368021
54520,227.112076,11.647131,350145,227.10763381085334,11.648446740937542,16.363126389069098
54532,225.821661,4.697962,335822,225.82367196171026,4.693676263014782,17.03237797003768
